User ID,Aggregated Click Behavior,Engagement Score
U69189,1,0.05555555555555555
U20876,1,0.05555555555555555
U50875,2,0.1111111111111111
U85730,1,0.05555555555555555
U60887,2,0.1111111111111111
U25352,1,0.05555555555555555
U22126,3,0.16666666666666666
U43620,5,0.2777777777777778
U57926,4,0.2222222222222222
U39189,5,0.2777777777777778
U7152,2,0.1111111111111111
U18843,1,0.05555555555555555
U31895,2,0.1111111111111111
U81077,1,0.05555555555555555
U7148,1,0.05555555555555555
U37781,3,0.16666666666666666
U31286,6,0.3333333333333333
U92380,1,0.05555555555555555
U17379,3,0.16666666666666666
U55019,1,0.05555555555555555
U87882,1,0.05555555555555555
U84865,2,0.1111111111111111
U16886,2,0.1111111111111111
U55008,2,0.1111111111111111
U73238,2,0.1111111111111111
U64577,1,0.05555555555555555
U74141,2,0.1111111111111111
U62625,2,0.1111111111111111
U80988,2,0.1111111111111111
U51913,1,0.05555555555555555
U17267,2,0.1111111111111111
U9350,2,0.1111111111111111
U9298,2,0.1111111111111111
U15843,3,0.16666666666666666
U24575,2,0.1111111111111111
U61386,1,0.05555555555555555
U55226,2,0.1111111111111111
U87542,2,0.1111111111111111
U39493,2,0.1111111111111111
U62375,1,0.05555555555555555
U48532,4,0.2222222222222222
U85822,2,0.1111111111111111
U9490,2,0.1111111111111111
U5435,2,0.1111111111111111
U71710,1,0.05555555555555555
U23159,1,0.05555555555555555
U85743,1,0.05555555555555555
U89669,1,0.05555555555555555
U9397,1,0.05555555555555555
U14251,1,0.05555555555555555
U82844,1,0.05555555555555555
U92093,1,0.05555555555555555
U20205,1,0.05555555555555555
U23418,1,0.05555555555555555
U21302,1,0.05555555555555555
U65864,1,0.05555555555555555
U17938,1,0.05555555555555555
U92365,6,0.3333333333333333
U78830,2,0.1111111111111111
U18611,1,0.05555555555555555
U23173,1,0.05555555555555555
U41658,2,0.1111111111111111
U56479,2,0.1111111111111111
U30253,2,0.1111111111111111
U71555,2,0.1111111111111111
U80996,1,0.05555555555555555
U58339,1,0.05555555555555555
U40889,2,0.1111111111111111
U13293,1,0.05555555555555555
U82900,1,0.05555555555555555
U42153,1,0.05555555555555555
U32428,1,0.05555555555555555
U21192,1,0.05555555555555555
U67565,2,0.1111111111111111
U28701,3,0.16666666666666666
U37182,1,0.05555555555555555
U66944,1,0.05555555555555555
U65784,1,0.05555555555555555
U52425,3,0.16666666666666666
U20666,1,0.05555555555555555
U19751,1,0.05555555555555555
U35586,3,0.16666666666666666
U10028,1,0.05555555555555555
U54183,3,0.16666666666666666
U41872,2,0.1111111111111111
U81457,1,0.05555555555555555
U47237,1,0.05555555555555555
U75602,4,0.2222222222222222
U19527,1,0.05555555555555555
U10802,2,0.1111111111111111
U10830,1,0.05555555555555555
U43459,1,0.05555555555555555
U40670,1,0.05555555555555555
U76706,2,0.1111111111111111
U60153,2,0.1111111111111111
U41299,1,0.05555555555555555
U13756,2,0.1111111111111111
U76457,1,0.05555555555555555
U79289,1,0.05555555555555555
U87981,2,0.1111111111111111
U87124,2,0.1111111111111111
U10785,1,0.05555555555555555
U69141,1,0.05555555555555555
U85623,4,0.2222222222222222
U44485,1,0.05555555555555555
U80636,3,0.16666666666666666
U17839,3,0.16666666666666666
U5943,2,0.1111111111111111
U78914,1,0.05555555555555555
U32657,1,0.05555555555555555
U22892,1,0.05555555555555555
U11039,1,0.05555555555555555
U84830,3,0.16666666666666666
U4376,2,0.1111111111111111
U69439,1,0.05555555555555555
U75629,3,0.16666666666666666
U7626,1,0.05555555555555555
U37477,3,0.16666666666666666
U28276,2,0.1111111111111111
U90467,1,0.05555555555555555
U45665,3,0.16666666666666666
U57106,1,0.05555555555555555
U62604,1,0.05555555555555555
U56237,3,0.16666666666666666
U86869,2,0.1111111111111111
U54723,1,0.05555555555555555
U36173,1,0.05555555555555555
U9066,1,0.05555555555555555
U77184,1,0.05555555555555555
U46843,1,0.05555555555555555
U76450,1,0.05555555555555555
U54644,1,0.05555555555555555
U56273,1,0.05555555555555555
U84986,2,0.1111111111111111
U52839,1,0.05555555555555555
U75719,3,0.16666666666666666
U59537,1,0.05555555555555555
U42040,1,0.05555555555555555
U21117,1,0.05555555555555555
U35079,2,0.1111111111111111
U37685,1,0.05555555555555555
U10627,2,0.1111111111111111
U63306,1,0.05555555555555555
U61656,2,0.1111111111111111
U69090,3,0.16666666666666666
U58448,3,0.16666666666666666
U45077,3,0.16666666666666666
U74090,2,0.1111111111111111
U1532,2,0.1111111111111111
U20861,4,0.2222222222222222
U83617,1,0.05555555555555555
U19108,2,0.1111111111111111
U15548,2,0.1111111111111111
U22708,2,0.1111111111111111
U62941,2,0.1111111111111111
U36549,1,0.05555555555555555
U46613,3,0.16666666666666666
U44037,2,0.1111111111111111
U7074,1,0.05555555555555555
U48707,2,0.1111111111111111
U33182,1,0.05555555555555555
U78479,1,0.05555555555555555
U54849,1,0.05555555555555555
U8278,1,0.05555555555555555
U89720,2,0.1111111111111111
U12418,1,0.05555555555555555
U78313,2,0.1111111111111111
U58031,1,0.05555555555555555
U32714,3,0.16666666666666666
U40332,1,0.05555555555555555
U20331,1,0.05555555555555555
U9020,2,0.1111111111111111
U42707,1,0.05555555555555555
U40770,2,0.1111111111111111
U15978,4,0.2222222222222222
U84729,2,0.1111111111111111
U64693,1,0.05555555555555555
U16153,4,0.2222222222222222
U1405,2,0.1111111111111111
U41668,1,0.05555555555555555
U40627,1,0.05555555555555555
U76348,1,0.05555555555555555
U75742,1,0.05555555555555555
U40706,1,0.05555555555555555
U34224,1,0.05555555555555555
U75129,1,0.05555555555555555
U12429,1,0.05555555555555555
U45149,3,0.16666666666666666
U65579,1,0.05555555555555555
U50945,6,0.3333333333333333
U63245,2,0.1111111111111111
U58634,2,0.1111111111111111
U93265,1,0.05555555555555555
U68358,1,0.05555555555555555
U12447,2,0.1111111111111111
U24489,2,0.1111111111111111
U15772,1,0.05555555555555555
U62760,1,0.05555555555555555
U31943,1,0.05555555555555555
U81189,2,0.1111111111111111
U53857,6,0.3333333333333333
U54812,5,0.2777777777777778
U20589,2,0.1111111111111111
U93542,1,0.05555555555555555
U29808,3,0.16666666666666666
U2133,1,0.05555555555555555
U64603,2,0.1111111111111111
U33698,2,0.1111111111111111
U83214,3,0.16666666666666666
U69849,2,0.1111111111111111
U11100,3,0.16666666666666666
U69559,1,0.05555555555555555
U31342,1,0.05555555555555555
U64418,1,0.05555555555555555
U21775,2,0.1111111111111111
U67159,2,0.1111111111111111
U8525,1,0.05555555555555555
U51837,5,0.2777777777777778
U58589,2,0.1111111111111111
U12837,3,0.16666666666666666
U2679,1,0.05555555555555555
U77347,1,0.05555555555555555
U13662,2,0.1111111111111111
U66151,2,0.1111111111111111
U17524,1,0.05555555555555555
U66900,1,0.05555555555555555
U77975,2,0.1111111111111111
U70748,2,0.1111111111111111
U20953,2,0.1111111111111111
U23906,2,0.1111111111111111
U35444,1,0.05555555555555555
U20652,1,0.05555555555555555
U50696,4,0.2222222222222222
U89058,1,0.05555555555555555
U68228,1,0.05555555555555555
U3926,2,0.1111111111111111
U86716,4,0.2222222222222222
U55135,1,0.05555555555555555
U18869,6,0.3333333333333333
U22862,1,0.05555555555555555
U93115,2,0.1111111111111111
U18703,3,0.16666666666666666
U86416,1,0.05555555555555555
U20487,2,0.1111111111111111
U81995,2,0.1111111111111111
U57467,1,0.05555555555555555
U44571,2,0.1111111111111111
U83931,2,0.1111111111111111
U37983,2,0.1111111111111111
U58506,1,0.05555555555555555
U65150,2,0.1111111111111111
U39501,1,0.05555555555555555
U86211,2,0.1111111111111111
U52406,1,0.05555555555555555
U42462,1,0.05555555555555555
U76896,1,0.05555555555555555
U23241,3,0.16666666666666666
U56663,3,0.16666666666666666
U1297,3,0.16666666666666666
U70226,2,0.1111111111111111
U81998,3,0.16666666666666666
U57543,2,0.1111111111111111
U79491,1,0.05555555555555555
U23021,1,0.05555555555555555
U5002,1,0.05555555555555555
U50345,1,0.05555555555555555
U48411,1,0.05555555555555555
U59003,3,0.16666666666666666
U78212,1,0.05555555555555555
U70670,2,0.1111111111111111
U61242,2,0.1111111111111111
U62427,2,0.1111111111111111
U41485,2,0.1111111111111111
U42117,4,0.2222222222222222
U70762,1,0.05555555555555555
U28822,2,0.1111111111111111
U13821,2,0.1111111111111111
U58670,1,0.05555555555555555
U93313,4,0.2222222222222222
U67369,1,0.05555555555555555
U3204,3,0.16666666666666666
U32183,3,0.16666666666666666
U62818,1,0.05555555555555555
U17471,1,0.05555555555555555
U15581,1,0.05555555555555555
U88470,1,0.05555555555555555
U90164,2,0.1111111111111111
U36598,1,0.05555555555555555
U30105,2,0.1111111111111111
U10944,2,0.1111111111111111
U69143,5,0.2777777777777778
U21604,2,0.1111111111111111
U75843,1,0.05555555555555555
U69142,2,0.1111111111111111
U85563,1,0.05555555555555555
U27291,1,0.05555555555555555
U5770,1,0.05555555555555555
U89843,2,0.1111111111111111
U87934,1,0.05555555555555555
U73807,2,0.1111111111111111
U80188,1,0.05555555555555555
U49791,1,0.05555555555555555
U26428,1,0.05555555555555555
U46839,2,0.1111111111111111
U49679,1,0.05555555555555555
U18476,1,0.05555555555555555
U68521,3,0.16666666666666666
U47452,5,0.2777777777777778
U21022,2,0.1111111111111111
U35638,3,0.16666666666666666
U82903,2,0.1111111111111111
U58777,1,0.05555555555555555
U62062,1,0.05555555555555555
U65951,2,0.1111111111111111
U16559,2,0.1111111111111111
U70313,3,0.16666666666666666
U78769,1,0.05555555555555555
U40768,2,0.1111111111111111
U88501,6,0.3333333333333333
U2256,2,0.1111111111111111
U16475,2,0.1111111111111111
U58340,1,0.05555555555555555
U29888,5,0.2777777777777778
U62104,1,0.05555555555555555
U3155,1,0.05555555555555555
U26974,1,0.05555555555555555
U57766,1,0.05555555555555555
U18534,2,0.1111111111111111
U13778,1,0.05555555555555555
U36370,5,0.2777777777777778
U72177,1,0.05555555555555555
U56938,2,0.1111111111111111
U19226,2,0.1111111111111111
U31094,6,0.3333333333333333
U64922,1,0.05555555555555555
U91446,2,0.1111111111111111
U21214,3,0.16666666666666666
U46560,1,0.05555555555555555
U12629,3,0.16666666666666666
U44763,4,0.2222222222222222
U74650,3,0.16666666666666666
U61708,1,0.05555555555555555
U3220,2,0.1111111111111111
U12974,1,0.05555555555555555
U8243,2,0.1111111111111111
U77452,1,0.05555555555555555
U55602,1,0.05555555555555555
U81767,2,0.1111111111111111
U12618,2,0.1111111111111111
U15874,3,0.16666666666666666
U75867,1,0.05555555555555555
U54465,1,0.05555555555555555
U2403,1,0.05555555555555555
U74669,2,0.1111111111111111
U82872,2,0.1111111111111111
U6940,1,0.05555555555555555
U16567,1,0.05555555555555555
U26422,2,0.1111111111111111
U7112,2,0.1111111111111111
U92588,1,0.05555555555555555
U89213,5,0.2777777777777778
U9643,2,0.1111111111111111
U12267,2,0.1111111111111111
U1631,3,0.16666666666666666
U38558,3,0.16666666666666666
U32122,12,0.6666666666666666
U23932,3,0.16666666666666666
U86856,1,0.05555555555555555
U28385,1,0.05555555555555555
U80426,3,0.16666666666666666
U26359,1,0.05555555555555555
U74018,1,0.05555555555555555
U52644,5,0.2777777777777778
U71198,2,0.1111111111111111
U64987,1,0.05555555555555555
U73763,1,0.05555555555555555
U50766,1,0.05555555555555555
U41351,4,0.2222222222222222
U8117,2,0.1111111111111111
U58697,3,0.16666666666666666
U14291,3,0.16666666666666666
U10148,4,0.2222222222222222
U27083,2,0.1111111111111111
U30424,1,0.05555555555555555
U5845,3,0.16666666666666666
U13350,4,0.2222222222222222
U68690,2,0.1111111111111111
U43731,1,0.05555555555555555
U26256,2,0.1111111111111111
U60214,2,0.1111111111111111
U12993,1,0.05555555555555555
U16150,1,0.05555555555555555
U5021,4,0.2222222222222222
U60482,1,0.05555555555555555
U87419,1,0.05555555555555555
U49514,2,0.1111111111111111
U38044,1,0.05555555555555555
U62996,3,0.16666666666666666
U91730,4,0.2222222222222222
U42124,1,0.05555555555555555
U81601,1,0.05555555555555555
U77648,1,0.05555555555555555
U92657,6,0.3333333333333333
U81098,2,0.1111111111111111
U41758,1,0.05555555555555555
U47423,3,0.16666666666666666
U18719,1,0.05555555555555555
U40635,4,0.2222222222222222
U65196,4,0.2222222222222222
U62655,1,0.05555555555555555
U79263,2,0.1111111111111111
U44823,3,0.16666666666666666
U13399,1,0.05555555555555555
U23066,3,0.16666666666666666
U86018,1,0.05555555555555555
U6972,2,0.1111111111111111
U13600,1,0.05555555555555555
U28859,1,0.05555555555555555
U87277,1,0.05555555555555555
U40800,1,0.05555555555555555
U56361,2,0.1111111111111111
U12215,1,0.05555555555555555
U8251,1,0.05555555555555555
U84239,2,0.1111111111111111
U12584,1,0.05555555555555555
U33776,1,0.05555555555555555
U17483,1,0.05555555555555555
U59441,2,0.1111111111111111
U60602,7,0.3888888888888889
U42468,1,0.05555555555555555
U69962,1,0.05555555555555555
U89350,1,0.05555555555555555
U75165,1,0.05555555555555555
U54589,1,0.05555555555555555
U13101,1,0.05555555555555555
U64689,1,0.05555555555555555
U43774,1,0.05555555555555555
U30513,2,0.1111111111111111
U50848,3,0.16666666666666666
U14573,1,0.05555555555555555
U23900,1,0.05555555555555555
U64230,2,0.1111111111111111
U38605,1,0.05555555555555555
U19680,4,0.2222222222222222
U32273,1,0.05555555555555555
U9526,1,0.05555555555555555
U12516,1,0.05555555555555555
U89754,1,0.05555555555555555
U12795,1,0.05555555555555555
U89965,2,0.1111111111111111
U61381,1,0.05555555555555555
U42092,1,0.05555555555555555
U58289,2,0.1111111111111111
U59016,1,0.05555555555555555
U46950,3,0.16666666666666666
U64700,3,0.16666666666666666
U90390,2,0.1111111111111111
U3712,2,0.1111111111111111
U78502,3,0.16666666666666666
U66941,1,0.05555555555555555
U14012,1,0.05555555555555555
U79941,2,0.1111111111111111
U26067,1,0.05555555555555555
U21417,1,0.05555555555555555
U62180,1,0.05555555555555555
U35068,1,0.05555555555555555
U60442,1,0.05555555555555555
U88846,2,0.1111111111111111
U38345,1,0.05555555555555555
U40399,3,0.16666666666666666
U31468,1,0.05555555555555555
U70956,3,0.16666666666666666
U20787,2,0.1111111111111111
U41805,1,0.05555555555555555
U5950,1,0.05555555555555555
U16212,1,0.05555555555555555
U63108,1,0.05555555555555555
U1928,1,0.05555555555555555
U2572,2,0.1111111111111111
U89681,6,0.3333333333333333
U53395,2,0.1111111111111111
U55788,1,0.05555555555555555
U36245,1,0.05555555555555555
U89710,2,0.1111111111111111
U15589,2,0.1111111111111111
U14618,1,0.05555555555555555
U60030,2,0.1111111111111111
U48578,5,0.2777777777777778
U11555,1,0.05555555555555555
U22396,2,0.1111111111111111
U21509,2,0.1111111111111111
U55037,1,0.05555555555555555
U74188,4,0.2222222222222222
U6651,1,0.05555555555555555
U50869,1,0.05555555555555555
U83482,2,0.1111111111111111
U64882,1,0.05555555555555555
U24595,2,0.1111111111111111
U22729,3,0.16666666666666666
U77253,2,0.1111111111111111
U65574,1,0.05555555555555555
U54385,1,0.05555555555555555
U59457,3,0.16666666666666666
U38652,1,0.05555555555555555
U9754,2,0.1111111111111111
U85715,2,0.1111111111111111
U52435,3,0.16666666666666666
U73254,1,0.05555555555555555
U46493,1,0.05555555555555555
U84789,2,0.1111111111111111
U55261,2,0.1111111111111111
U15071,1,0.05555555555555555
U93361,1,0.05555555555555555
U15953,1,0.05555555555555555
U82237,2,0.1111111111111111
U17919,2,0.1111111111111111
U75177,2,0.1111111111111111
U24783,2,0.1111111111111111
U13914,3,0.16666666666666666
U56745,1,0.05555555555555555
U41739,1,0.05555555555555555
U61443,3,0.16666666666666666
U59423,7,0.3888888888888889
U58730,2,0.1111111111111111
U13313,1,0.05555555555555555
U80997,1,0.05555555555555555
U79056,3,0.16666666666666666
U87860,1,0.05555555555555555
U51849,1,0.05555555555555555
U2407,5,0.2777777777777778
U74687,4,0.2222222222222222
U24130,1,0.05555555555555555
U34871,1,0.05555555555555555
U15963,3,0.16666666666666666
U48830,3,0.16666666666666666
U40725,5,0.2777777777777778
U9586,3,0.16666666666666666
U27113,1,0.05555555555555555
U53970,4,0.2222222222222222
U44184,2,0.1111111111111111
U72738,4,0.2222222222222222
U57750,2,0.1111111111111111
U12431,1,0.05555555555555555
U8165,1,0.05555555555555555
U47794,1,0.05555555555555555
U1338,3,0.16666666666666666
U54836,2,0.1111111111111111
U7329,2,0.1111111111111111
U86449,6,0.3333333333333333
U80957,1,0.05555555555555555
U64128,3,0.16666666666666666
U26325,1,0.05555555555555555
U18020,1,0.05555555555555555
U87203,2,0.1111111111111111
U19471,3,0.16666666666666666
U43830,1,0.05555555555555555
U49956,2,0.1111111111111111
U13147,1,0.05555555555555555
U83522,1,0.05555555555555555
U83962,2,0.1111111111111111
U46949,4,0.2222222222222222
U86177,3,0.16666666666666666
U51096,3,0.16666666666666666
U73512,2,0.1111111111111111
U37611,1,0.05555555555555555
U81169,6,0.3333333333333333
U74035,2,0.1111111111111111
U83205,2,0.1111111111111111
U506,2,0.1111111111111111
U33592,3,0.16666666666666666
U1874,1,0.05555555555555555
U34886,1,0.05555555555555555
U30539,3,0.16666666666666666
U28306,1,0.05555555555555555
U15020,2,0.1111111111111111
U27918,3,0.16666666666666666
U46531,1,0.05555555555555555
U10500,1,0.05555555555555555
U32843,3,0.16666666666666666
U34940,2,0.1111111111111111
U80947,2,0.1111111111111111
U49902,1,0.05555555555555555
U65656,1,0.05555555555555555
U64939,2,0.1111111111111111
U53474,4,0.2222222222222222
U74346,1,0.05555555555555555
U11772,2,0.1111111111111111
U17021,4,0.2222222222222222
U26653,1,0.05555555555555555
U81037,2,0.1111111111111111
U86619,1,0.05555555555555555
U50272,1,0.05555555555555555
U70902,2,0.1111111111111111
U17603,1,0.05555555555555555
U29198,1,0.05555555555555555
U26868,3,0.16666666666666666
U39793,3,0.16666666666666666
U28923,1,0.05555555555555555
U69041,1,0.05555555555555555
U88932,1,0.05555555555555555
U13179,1,0.05555555555555555
U89654,1,0.05555555555555555
U72552,4,0.2222222222222222
U3158,4,0.2222222222222222
U36522,1,0.05555555555555555
U72862,1,0.05555555555555555
U6765,3,0.16666666666666666
U21471,1,0.05555555555555555
U53835,1,0.05555555555555555
U9894,5,0.2777777777777778
U36448,1,0.05555555555555555
U54132,3,0.16666666666666666
U55567,1,0.05555555555555555
U68442,3,0.16666666666666666
U219,3,0.16666666666666666
U79419,2,0.1111111111111111
U56611,1,0.05555555555555555
U87310,6,0.3333333333333333
U81277,7,0.3888888888888889
U43524,1,0.05555555555555555
U1501,1,0.05555555555555555
U4391,2,0.1111111111111111
U91478,1,0.05555555555555555
U4926,1,0.05555555555555555
U53777,2,0.1111111111111111
U85358,1,0.05555555555555555
U56617,4,0.2222222222222222
U47342,1,0.05555555555555555
U43918,1,0.05555555555555555
U90092,1,0.05555555555555555
U88918,4,0.2222222222222222
U28479,1,0.05555555555555555
U38166,2,0.1111111111111111
U74783,1,0.05555555555555555
U63620,2,0.1111111111111111
U40593,1,0.05555555555555555
U61329,1,0.05555555555555555
U57591,3,0.16666666666666666
U82874,1,0.05555555555555555
U89283,2,0.1111111111111111
U17104,1,0.05555555555555555
U60263,2,0.1111111111111111
U7014,1,0.05555555555555555
U44996,2,0.1111111111111111
U29460,1,0.05555555555555555
U90683,1,0.05555555555555555
U77326,3,0.16666666666666666
U44298,1,0.05555555555555555
U39103,4,0.2222222222222222
U48100,1,0.05555555555555555
U86335,2,0.1111111111111111
U41173,1,0.05555555555555555
U78555,2,0.1111111111111111
U83351,4,0.2222222222222222
U65938,2,0.1111111111111111
U78,1,0.05555555555555555
U69466,1,0.05555555555555555
U78292,2,0.1111111111111111
U32088,2,0.1111111111111111
U45886,1,0.05555555555555555
U44861,2,0.1111111111111111
U69265,1,0.05555555555555555
U38994,1,0.05555555555555555
U60789,1,0.05555555555555555
U69892,2,0.1111111111111111
U78532,2,0.1111111111111111
U21880,1,0.05555555555555555
U80494,2,0.1111111111111111
U51730,1,0.05555555555555555
U42139,3,0.16666666666666666
U11313,1,0.05555555555555555
U17446,2,0.1111111111111111
U54056,1,0.05555555555555555
U21412,1,0.05555555555555555
U24188,2,0.1111111111111111
U41754,1,0.05555555555555555
U34113,2,0.1111111111111111
U22406,1,0.05555555555555555
U43861,1,0.05555555555555555
U26626,1,0.05555555555555555
U56350,1,0.05555555555555555
U74676,4,0.2222222222222222
U23499,3,0.16666666666666666
U731,4,0.2222222222222222
U25303,2,0.1111111111111111
U14155,7,0.3888888888888889
U50046,1,0.05555555555555555
U60172,3,0.16666666666666666
U71808,1,0.05555555555555555
U17886,2,0.1111111111111111
U84302,1,0.05555555555555555
U21201,1,0.05555555555555555
U8949,1,0.05555555555555555
U52174,1,0.05555555555555555
U73106,1,0.05555555555555555
U6418,6,0.3333333333333333
U49550,2,0.1111111111111111
U19301,1,0.05555555555555555
U6549,1,0.05555555555555555
U34795,1,0.05555555555555555
U66295,4,0.2222222222222222
U14270,1,0.05555555555555555
U79346,2,0.1111111111111111
U89835,1,0.05555555555555555
U73625,1,0.05555555555555555
U26365,1,0.05555555555555555
U91706,1,0.05555555555555555
U27773,2,0.1111111111111111
U68553,1,0.05555555555555555
U39921,1,0.05555555555555555
U46929,2,0.1111111111111111
U83295,1,0.05555555555555555
U50013,2,0.1111111111111111
U18638,1,0.05555555555555555
U73905,2,0.1111111111111111
U39706,1,0.05555555555555555
U44500,3,0.16666666666666666
U77262,2,0.1111111111111111
U83379,2,0.1111111111111111
U53296,1,0.05555555555555555
U12533,1,0.05555555555555555
U61983,3,0.16666666666666666
U93221,1,0.05555555555555555
U90109,1,0.05555555555555555
U35585,1,0.05555555555555555
U80776,2,0.1111111111111111
U75315,2,0.1111111111111111
U90225,1,0.05555555555555555
U72469,1,0.05555555555555555
U11905,1,0.05555555555555555
U47119,1,0.05555555555555555
U14368,3,0.16666666666666666
U18578,2,0.1111111111111111
U28732,1,0.05555555555555555
U63206,4,0.2222222222222222
U45326,1,0.05555555555555555
U78452,1,0.05555555555555555
U72923,2,0.1111111111111111
U15083,1,0.05555555555555555
U78855,1,0.05555555555555555
U26915,3,0.16666666666666666
U19131,1,0.05555555555555555
U30538,2,0.1111111111111111
U29629,1,0.05555555555555555
U35782,5,0.2777777777777778
U83758,2,0.1111111111111111
U54179,1,0.05555555555555555
U57789,3,0.16666666666666666
U59554,1,0.05555555555555555
U73185,1,0.05555555555555555
U80213,4,0.2222222222222222
U65358,1,0.05555555555555555
U12639,1,0.05555555555555555
U1910,1,0.05555555555555555
U78551,2,0.1111111111111111
U64881,4,0.2222222222222222
U77069,3,0.16666666666666666
U38494,1,0.05555555555555555
U66574,1,0.05555555555555555
U71604,5,0.2777777777777778
U44371,1,0.05555555555555555
U65400,1,0.05555555555555555
U43198,2,0.1111111111111111
U57421,2,0.1111111111111111
U15173,1,0.05555555555555555
U37065,1,0.05555555555555555
U38617,2,0.1111111111111111
U87916,1,0.05555555555555555
U48120,1,0.05555555555555555
U84034,1,0.05555555555555555
U38566,2,0.1111111111111111
U47196,10,0.5555555555555556
U9034,1,0.05555555555555555
U84652,2,0.1111111111111111
U13170,5,0.2777777777777778
U71515,2,0.1111111111111111
U38564,3,0.16666666666666666
U85021,3,0.16666666666666666
U86389,1,0.05555555555555555
U7669,1,0.05555555555555555
U17441,1,0.05555555555555555
U79443,2,0.1111111111111111
U52314,1,0.05555555555555555
U88663,1,0.05555555555555555
U86135,3,0.16666666666666666
U59400,3,0.16666666666666666
U5135,3,0.16666666666666666
U15659,2,0.1111111111111111
U27176,3,0.16666666666666666
U12889,1,0.05555555555555555
U23644,3,0.16666666666666666
U9370,1,0.05555555555555555
U30033,1,0.05555555555555555
U62384,1,0.05555555555555555
U42669,1,0.05555555555555555
U45810,5,0.2777777777777778
U40595,3,0.16666666666666666
U34579,2,0.1111111111111111
U42263,1,0.05555555555555555
U8883,3,0.16666666666666666
U7937,2,0.1111111111111111
U33971,2,0.1111111111111111
U1994,3,0.16666666666666666
U43046,6,0.3333333333333333
U79559,7,0.3888888888888889
U73940,7,0.3888888888888889
U93794,2,0.1111111111111111
U56684,1,0.05555555555555555
U22917,3,0.16666666666666666
U24275,1,0.05555555555555555
U42948,1,0.05555555555555555
U27265,1,0.05555555555555555
U91829,1,0.05555555555555555
U83570,3,0.16666666666666666
U21832,1,0.05555555555555555
U52486,1,0.05555555555555555
U79193,4,0.2222222222222222
U10173,3,0.16666666666666666
U42567,1,0.05555555555555555
U90007,2,0.1111111111111111
U64494,1,0.05555555555555555
U11996,1,0.05555555555555555
U56879,2,0.1111111111111111
U11417,3,0.16666666666666666
U58662,1,0.05555555555555555
U87676,1,0.05555555555555555
U20916,3,0.16666666666666666
U66352,2,0.1111111111111111
U67414,1,0.05555555555555555
U40901,1,0.05555555555555555
U58750,1,0.05555555555555555
U69555,3,0.16666666666666666
U88797,1,0.05555555555555555
U52651,2,0.1111111111111111
U68336,1,0.05555555555555555
U32146,7,0.3888888888888889
U11910,1,0.05555555555555555
U84949,1,0.05555555555555555
U70952,3,0.16666666666666666
U80190,1,0.05555555555555555
U15130,1,0.05555555555555555
U7307,1,0.05555555555555555
U90960,2,0.1111111111111111
U41403,1,0.05555555555555555
U66470,2,0.1111111111111111
U48103,3,0.16666666666666666
U12034,1,0.05555555555555555
U74681,1,0.05555555555555555
U26934,1,0.05555555555555555
U64291,2,0.1111111111111111
U36700,3,0.16666666666666666
U73105,1,0.05555555555555555
U2805,2,0.1111111111111111
U42563,3,0.16666666666666666
U20318,1,0.05555555555555555
U65231,2,0.1111111111111111
U90518,1,0.05555555555555555
U7771,1,0.05555555555555555
U69363,1,0.05555555555555555
U49118,1,0.05555555555555555
U79213,3,0.16666666666666666
U2532,3,0.16666666666666666
U48392,3,0.16666666666666666
U85751,1,0.05555555555555555
U78435,1,0.05555555555555555
U85392,2,0.1111111111111111
U1624,1,0.05555555555555555
U17971,3,0.16666666666666666
U81670,3,0.16666666666666666
U30111,2,0.1111111111111111
U36557,1,0.05555555555555555
U80657,1,0.05555555555555555
U53955,2,0.1111111111111111
U32317,1,0.05555555555555555
U1972,4,0.2222222222222222
U25694,1,0.05555555555555555
U84716,2,0.1111111111111111
U29709,3,0.16666666666666666
U82818,1,0.05555555555555555
U32839,1,0.05555555555555555
U45330,1,0.05555555555555555
U47343,3,0.16666666666666666
U84812,2,0.1111111111111111
U28123,1,0.05555555555555555
U86283,1,0.05555555555555555
U64251,1,0.05555555555555555
U47825,1,0.05555555555555555
U33046,2,0.1111111111111111
U65364,1,0.05555555555555555
U27077,1,0.05555555555555555
U52002,1,0.05555555555555555
U12043,1,0.05555555555555555
U82948,2,0.1111111111111111
U86049,7,0.3888888888888889
U63090,2,0.1111111111111111
U49358,1,0.05555555555555555
U94056,1,0.05555555555555555
U86378,2,0.1111111111111111
U51734,2,0.1111111111111111
U83396,2,0.1111111111111111
U51977,2,0.1111111111111111
U6093,1,0.05555555555555555
U52267,4,0.2222222222222222
U92277,1,0.05555555555555555
U1969,1,0.05555555555555555
U78682,2,0.1111111111111111
U71613,2,0.1111111111111111
U62486,2,0.1111111111111111
U50034,1,0.05555555555555555
U90520,4,0.2222222222222222
U7302,4,0.2222222222222222
U27006,1,0.05555555555555555
U2085,1,0.05555555555555555
U91995,1,0.05555555555555555
U90151,2,0.1111111111111111
U75020,1,0.05555555555555555
U67547,1,0.05555555555555555
U29834,3,0.16666666666666666
U64973,3,0.16666666666666666
U89567,1,0.05555555555555555
U35187,1,0.05555555555555555
U16274,2,0.1111111111111111
U21083,2,0.1111111111111111
U90196,1,0.05555555555555555
U85452,1,0.05555555555555555
U35468,2,0.1111111111111111
U51038,3,0.16666666666666666
U65183,1,0.05555555555555555
U89094,2,0.1111111111111111
U34196,2,0.1111111111111111
U88964,2,0.1111111111111111
U63107,1,0.05555555555555555
